"Name","Category","Phone","City","State","License Number","Why Kept"
"MZ PRODUCTS LLC","Wholesale Motor Vehicle Dealer","(786)258-1069","MEDLEY","FL","1151883-1","State-licensed wholesale dealer - Sep 13 push"
"N & N AUTO SALES","Wholesale Motor Vehicle Dealer","","GREELEY","CO","42268","State-licensed wholesale dealer - Sep 13 push"
"N & S AUTO SALES LLC","Wholesale Motor Vehicle Dealer","623-418-9654","PEORIA","AZ","L10001971","State-licensed wholesale dealer - Sep 13 push"
"N & S Motors","Wholesale Motor Vehicle Dealer","7736811485","Glendale","AZ","L10000337","State-licensed wholesale dealer - Sep 13 push"
"N Z Transports","Wholesale Motor Vehicle Dealer","4804529993","Mesa","AZ","L00006899","State-licensed wholesale dealer - Sep 13 push"
"NAD, LLC","Wholesale Motor Vehicle Dealer","602-516-2214","PHOENIX","AZ","L10000212","State-licensed wholesale dealer - Sep 13 push"
"Najjar Auto Sale LLC","Wholesale Motor Vehicle Dealer","6027155973","Phoenix","AZ","L10001775","State-licensed wholesale dealer - Sep 13 push"
"Nathan LLC","Wholesale Motor Vehicle Dealer","6027679088","Phoenix","AZ","L00015532","State-licensed wholesale dealer - Sep 13 push"
"NATIONAL FLEET EXCHANGE LLC","Wholesale Motor Vehicle Dealer","(850)443-8787","TALLAHASSEE","FL","1152525-1","State-licensed wholesale dealer - Sep 13 push"
"NATIONAL POWERSPORT AUCTIONS","Wholesale Motor Vehicle Dealer","","Denver","CO","44117","State-licensed wholesale dealer - Sep 13 push"
"Nationwide Auto Resale LLC","Wholesale Motor Vehicle Dealer","5204197979","Tucson","AZ","L10000261","State-licensed wholesale dealer - Sep 13 push"
"NATIONWIDE PREMIUM AUTO WHLS, LLC","Wholesale Motor Vehicle Dealer","(405) 395-0115","SHAWNEE","OK","10723","State-licensed wholesale dealer - Sep 13 push"
"Navris Cars","Wholesale Motor Vehicle Dealer","5203314346","Peoria","AZ","L00013634","State-licensed wholesale dealer - Sep 13 push"
"N-Baro Auction Team Wholesale Motor Vehicle Dealer","Wholesale Motor Vehicle Dealer","5209913544","Marana","AZ","L00011416","State-licensed wholesale dealer - Sep 13 push"
"NE Wholesale","Motor Vehicle Dealer (wholesale name match)","207-855-3847","Oakland","ME","","State-licensed dealer - Sep 13 push"
"NETHAN NEW STYLE LLC","Wholesale Motor Vehicle Dealer","(689)241-3796","ORLANDO","FL","1152135-1","State-licensed wholesale dealer - Sep 13 push"
"Never Ever Satisfied Classic Muscle Cars LLC","Wholesale Motor Vehicle Dealer","6026205588","Cave Creek","AZ","L00006008","State-licensed wholesale dealer - Sep 13 push"
"NEVTREV AUTO","Wholesale Motor Vehicle Dealer","","Monte Vista","CO","41061","State-licensed wholesale dealer - Sep 13 push"
"NEW CENTURY AUTO CREDIT LLC","Wholesale Motor Vehicle Dealer","602-319-8313","PHOENIX","AZ","L10001533","State-licensed wholesale dealer - Sep 13 push"
"New Century Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Johnston","RI","561","State-licensed dealer - Sep 13 push"
"New Culture Auto Collision","Wholesale Motor Vehicle Dealer","6234195629","Buckeye","AZ","L00016146","State-licensed wholesale dealer - Sep 13 push"
"New England Auto Sales","Motor Vehicle Dealer (general)","","Warwick","RI","326","State-licensed dealer - Sep 13 push"
"NEW HORIZON CARE, INC.","Wholesale Motor Vehicle Dealer","480-567-6764","PHOENIX","AZ","L10000042","State-licensed wholesale dealer - Sep 13 push"
"NEW KRUTOWN AUTO SALES","Wholesale Motor Vehicle Dealer","(918) 582-1029","TULSA","OK","10590","State-licensed wholesale dealer - Sep 13 push"
"New Life Enterprises","Wholesale Motor Vehicle Dealer","","Arvada","CO","38262","State-licensed wholesale dealer - Sep 13 push"
"New Rides Auto Sales & Service, LLC","Motor Vehicle Dealer (general)","","Johnston","RI","234","State-licensed dealer - Sep 13 push"
"New Vision Motor Sports LLC","Wholesale Motor Vehicle Dealer","4804402925","Buckeye","AZ","L10003067","State-licensed wholesale dealer - Sep 13 push"
"Newport Chrysler Dodge Jeep and Ram","Motor Vehicle Dealer (general)","","Middletown","RI","453","State-licensed dealer - Sep 13 push"
"Next Level Motor Group LLC","Wholesale Motor Vehicle Dealer","623-826-6907","Mesa","AZ","L10003068","State-licensed wholesale dealer - Sep 13 push"
"Next Motor Sport, LLC","Wholesale Motor Vehicle Dealer","562-441-7474","AVONDALE","AZ","L00012778","State-licensed wholesale dealer - Sep 13 push"
"NEXTCAR LLC","Wholesale Motor Vehicle Dealer","(407)223-3757","ORLANDO","FL","1143958-1","State-licensed wholesale dealer - Sep 13 push"
"NEXTGEAR TRADERS LLC","Wholesale Motor Vehicle Dealer","(239)397-1410","FORT MYERS","FL","1151223-1","State-licensed wholesale dealer - Sep 13 push"
"NEXTGEN INVESTMENT GROUP LLC","Wholesale Motor Vehicle Dealer","9178545276","PHOENIX","AZ","L10002787","State-licensed wholesale dealer - Sep 13 push"
"NextGen Motors LLC","Wholesale Motor Vehicle Dealer","","Colorado Springs","CO","47029","State-licensed wholesale dealer - Sep 13 push"
"nextwheel llc","Wholesale Motor Vehicle Dealer","4807877930","Avondale","AZ","L10003306","State-licensed wholesale dealer - Sep 13 push"
"Nia automotive llc","Wholesale Motor Vehicle Dealer","4802492867","Phoenix","AZ","L10002405","State-licensed wholesale dealer - Sep 13 push"
"NICE CONSULTING LLC","Wholesale Motor Vehicle Dealer","702-408-7672","SCOTTSDALE","AZ","L10002594","State-licensed wholesale dealer - Sep 13 push"
"Nick?s Auto Sales","Motor Vehicle Dealer (general)","","Providence","RI","293","State-licensed dealer - Sep 13 push"
"Ninos Auto Sales LLC","Wholesale Motor Vehicle Dealer","6024103826","Peoria","AZ","L10003546","State-licensed wholesale dealer - Sep 13 push"
"NISSAN MOTOR ACCEPTANCE COMPANY LLC","Wholesale Motor Vehicle Dealer","","Englewood","CO","45029","State-licensed wholesale dealer - Sep 13 push"
"NISSAN-INFINITI LT","Wholesale Motor Vehicle Dealer","","ENGLEWOOD","CO","3322","State-licensed wholesale dealer - Sep 13 push"
"Nmp Auto","Wholesale Motor Vehicle Dealer","6269450836","Yuma","AZ","L00008595","State-licensed wholesale dealer - Sep 13 push"
"NNP Motors","Wholesale Motor Vehicle Dealer","480-729-1773","Phoenix","AZ","L10003650","State-licensed wholesale dealer - Sep 13 push"
"No Co Motorsports","Wholesale Motor Vehicle Dealer","","Windsor","CO","39615","State-licensed wholesale dealer - Sep 13 push"
"No Code Motors LLC","Wholesale Motor Vehicle Dealer","4808654083","Phoenix","AZ","L10003264","State-licensed wholesale dealer - Sep 13 push"
"NODA Auto Sales","Wholesale Motor Vehicle Dealer","","Aurora","CO","46735","State-licensed wholesale dealer - Sep 13 push"
"NOE BROTHERS AUTO SALES, LLC","Wholesale Motor Vehicle Dealer","(918) 794-8441","TULSA","OK","10694","State-licensed wholesale dealer - Sep 13 push"
"NOGALES AUTO SALES INCORPORATED","Wholesale Motor Vehicle Dealer","5203772744","NOGALES","AZ","L10003526","State-licensed wholesale dealer - Sep 13 push"
"NOON MOTORS","Wholesale Motor Vehicle Dealer","(405) 810-5027","EDMOND","OK","10654","State-licensed wholesale dealer - Sep 13 push"
"Noor Trading & Shipping Corporation","Wholesale Motor Vehicle Dealer","4804001055","Phoenix","AZ","L10002188","State-licensed wholesale dealer - Sep 13 push"
"North American Auto Sales ""Annex""","Motor Vehicle Dealer (general)","","North Providence","RI","25","State-licensed dealer - Sep 13 push"
"North American Auto Sales""MAIN""","Motor Vehicle Dealer (general)","","Providence","RI","72","State-licensed dealer - Sep 13 push"
"North City Auto Sales LLC","Wholesale Motor Vehicle Dealer","6022834674","Phoenix","AZ","L00016188","State-licensed wholesale dealer - Sep 13 push"
"North County Auto Brokers, LLC","Wholesale Dealer License","(714) 931-1082","Roanoke","TX","P165634W","State-licensed wholesale dealer - Sep 13 push"
"North Shore LLC","Wholesale Motor Vehicle Dealer","4802500738","Tempe","AZ","L00010348","State-licensed wholesale dealer - Sep 13 push"
"North Smithfield Auto Sales, Inc.","Motor Vehicle Dealer (general)","","North Smithfield","RI","417","State-licensed dealer - Sep 13 push"
"Northern Arizona Wholesale LLC","Wholesale Motor Vehicle Dealer","9283802790","Phoenix","AZ","L00015638","State-licensed wholesale dealer - Sep 13 push"
"NORTHPHOENIXAUTO","Wholesale Motor Vehicle Dealer","623-282-7883","PHOENIX","AZ","L10001193","State-licensed wholesale dealer - Sep 13 push"
"Northwest Wholesale LLC","Motor Vehicle Dealer (wholesale name match)","(208) 223-5506","Pocatello","ID","7056-0","State-licensed dealer - Sep 13 push"
"Norwest Auto Sales Inc","Wholesale Motor Vehicle Dealer","","Colorado Springs","CO","7667","State-licensed wholesale dealer - Sep 13 push"
"Not By Might Auto Consulting LLC","Wholesale Motor Vehicle Dealer","6233411557","Peoria","AZ","L10003120","State-licensed wholesale dealer - Sep 13 push"
"Not Wife Approved, LLC","Wholesale Motor Vehicle Dealer","626-625-0967","Bullhead","AZ","L10002729","State-licensed wholesale dealer - Sep 13 push"
"Nova Auto Group, LLC","Wholesale Dealer License","(713) 283-4985","SUGAR LAND","TX","P169072W","State-licensed wholesale dealer - Sep 13 push"
"NTX AUTO SALES LLC","Wholesale Dealer License","(817) 233-6875","WEATHERFORD","TX","P164202W","State-licensed wholesale dealer - Sep 13 push"
"Nucar Tarbox Toyota","Motor Vehicle Dealer (general)","","North Kingstown","RI","187","State-licensed dealer - Sep 13 push"
"NucarTarbox Hyundai","Motor Vehicle Dealer (general)","","North Kingstown","RI","180","State-licensed dealer - Sep 13 push"
"NUGGETS MOTORS LLC","Wholesale Motor Vehicle Dealer","","LAKEWOOD","CO","40911","State-licensed wholesale dealer - Sep 13 push"
"Nuni's Auto Sales & Service","Motor Vehicle Dealer (general)","","Providence","RI","660","State-licensed dealer - Sep 13 push"
"NVISION ENTERPRISE LLC","Wholesale Motor Vehicle Dealer","(407)978-3069","TAVARES","FL","1152641-1","State-licensed wholesale dealer - Sep 13 push"
"NWMA LLC","Wholesale Motor Vehicle Dealer","(941)786-0317","PUNTA GORDA","FL","1152635-1","State-licensed wholesale dealer - Sep 13 push"
"NWN MOTORS","Wholesale Motor Vehicle Dealer","(918) 894-6955","TULSA","OK","10699","State-licensed wholesale dealer - Sep 13 push"
"Nyemke Enterprise LLC","Wholesale Motor Vehicle Dealer","6144463074","Queen Creek","AZ","L10001387","State-licensed wholesale dealer - Sep 13 push"
"NYLUND ENTERPRISES LLC","Wholesale Motor Vehicle Dealer","","Castle Rock","CO","47132","State-licensed wholesale dealer - Sep 13 push"
"OAK HILL SOURCING, LLC","Wholesale Motor Vehicle Dealer","(630)530-3955","TALLAHASSEE","FL","1135057-1","State-licensed wholesale dealer - Sep 13 push"
"Oc Auto Sales Wholesalers LLC","Wholesale Motor Vehicle Dealer","6026538983","Tolleson","AZ","L00014341","State-licensed wholesale dealer - Sep 13 push"
"OCampo Auto Sales","Wholesale Motor Vehicle Dealer","6237646467","Tolleson","AZ","L00012799","State-licensed wholesale dealer - Sep 13 push"
"Ocautomotive LLC","Wholesale Motor Vehicle Dealer","4807687557","Scottsdale","AZ","L00010431","State-licensed wholesale dealer - Sep 13 push"
"Ocean State Auto Sales","Motor Vehicle Dealer (general)","","Johnston","RI","634","State-licensed dealer - Sep 13 push"
"ODK LLC","Wholesale Motor Vehicle Dealer","6614954770","Phoenix","AZ","L10001721","State-licensed wholesale dealer - Sep 13 push"
"OGYA, LLC","Wholesale Motor Vehicle Dealer","14802325020","Mesa","AZ","L10002021","State-licensed wholesale dealer - Sep 13 push"
"OKC VEHICLE WHOLESALE","Wholesale Motor Vehicle Dealer","(405) 605-3775","OKLAHOMA CITY","OK","10695","State-licensed wholesale dealer - Sep 13 push"
"OLD WESTERN FINANCE LLC","Wholesale Motor Vehicle Dealer","(813)475-1094","TAMPA","FL","1152818-1","State-licensed wholesale dealer - Sep 13 push"
"OLIE AUTO HUB","Wholesale Motor Vehicle Dealer","","Aurora","CO","44407","State-licensed wholesale dealer - Sep 13 push"
"OMAUDO AUTOS LLC","Wholesale Motor Vehicle Dealer","(332)252-2623","FORT PIERCE","FL","1153458-1","State-licensed wholesale dealer - Sep 13 push"
"OMEGA AUTO SALES LLC","Wholesale Motor Vehicle Dealer","480-347-5090","PHOENIX","AZ","L10002733","State-licensed wholesale dealer - Sep 13 push"
"On Pointe Wholesale LLC","Motor Vehicle Dealer (wholesale name match)","208-699-7727","Coeur d'Alene","ID","4078-0","State-licensed dealer - Sep 13 push"
"ONE MAIN AUTO LLC","Wholesale Motor Vehicle Dealer","602-402-3019","PHOENIX","AZ","L10002174","State-licensed wholesale dealer - Sep 13 push"
"Onsite Truck Repair & Auto Sales","Motor Vehicle Dealer (general)","","Pawtucket","RI","407","State-licensed dealer - Sep 13 push"
"OP ENTERPRISES FLORIDA CORP","Wholesale Motor Vehicle Dealer","(787)457-7679","KISSIMMEE","FL","1151548-1","State-licensed wholesale dealer - Sep 13 push"
"OPENLANE US, Inc.","Wholesale Motor Vehicle Dealer","3172494216","Mesa","AZ","L00011885","State-licensed wholesale dealer - Sep 13 push"
"Opulence Motor Sports LLC","Wholesale Motor Vehicle Dealer","4802441180","Peoria","AZ","L10002808","State-licensed wholesale dealer - Sep 13 push"
"Opulent Autohaus LLC","Wholesale Motor Vehicle Dealer","4807477720","Scottsdale","AZ","L10003317","State-licensed wholesale dealer - Sep 13 push"
"ORB ENTERPRISE","Wholesale Motor Vehicle Dealer","","Aurora","CO","44579","State-licensed wholesale dealer - Sep 13 push"
"ORG CARS SALES LLC","Wholesale Motor Vehicle Dealer","623-204-7143","PHOENIX","AZ","L10002229","State-licensed wholesale dealer - Sep 13 push"
"ORLANDO AUTO BROKER LLC","Wholesale Motor Vehicle Dealer","(407)388-5858","ALTAMONTE SPRINGS","FL","1150347-1","State-licensed wholesale dealer - Sep 13 push"
"orosco wholesale llc","Wholesale Motor Vehicle Dealer","6024909994","phoenix","AZ","L10003131","State-licensed wholesale dealer - Sep 13 push"
"Ortiz Auto Wholesale","Wholesale Motor Vehicle Dealer","6232103131","Peoria","AZ","L00006089","State-licensed wholesale dealer - Sep 13 push"
"Ortiz Sales LLC","Wholesale Motor Vehicle Dealer","602-413-9270","PHOENIX","AZ","L00015920","State-licensed wholesale dealer - Sep 13 push"
"OSAMA JANABI","Wholesale Motor Vehicle Dealer","(850)304-3772","PENSACOLA","FL","1129889-1","State-licensed wholesale dealer - Sep 13 push"
"Otis Wholesale LLC","Wholesale Motor Vehicle Dealer","4803749552","Cave Creek","AZ","L10001916","State-licensed wholesale dealer - Sep 13 push"
"OTR WHOLESALE LLC","Wholesale Motor Vehicle Dealer","(913)749-2629","ALTAMONTE SPRINGS","FL","1152082-1","State-licensed wholesale dealer - Sep 13 push"
"Outkast Truck Sales","Motor Vehicle Dealer (general)","","Warwick","RI","351","State-licensed dealer - Sep 13 push"
"OZ Motorsport LLC","Wholesale Motor Vehicle Dealer","6025256074","Laveen","AZ","L10000602","State-licensed wholesale dealer - Sep 13 push"
"OZCARS&TRUCKS LLC","Wholesale Motor Vehicle Dealer","623-387-2962","PHOENIX","AZ","L10002770","State-licensed wholesale dealer - Sep 13 push"
"P Motors","Wholesale Dealer License","(713) 679-0340","Harlingen","TX","P165766W","State-licensed wholesale dealer - Sep 13 push"
"P&J Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Providence","RI","130","State-licensed dealer - Sep 13 push"
"PACE AUTO","Wholesale Motor Vehicle Dealer","","PUEBLO","CO","19942","State-licensed wholesale dealer - Sep 13 push"
"Pacific Financial Auto LLC","Wholesale Motor Vehicle Dealer","6022969292","Tolleson","AZ","L00014110","State-licensed wholesale dealer - Sep 13 push"
"Pacific Funding","Wholesale Motor Vehicle Dealer","6023545003","Phoenix","AZ","L00012268","State-licensed wholesale dealer - Sep 13 push"
"Pacific Funding Wholesale Auto Sale LLC","Wholesale Motor Vehicle Dealer","6024817848","Tolleson","AZ","L10000438","State-licensed wholesale dealer - Sep 13 push"
"PALM BCH ENTERPRISES LLC","Wholesale Motor Vehicle Dealer","(302)505-1058","DELRAY BEACH","FL","1153489-1","State-licensed wholesale dealer - Sep 13 push"
"Pan Motors LLC","Wholesale Motor Vehicle Dealer","6029896761","Phoenix","AZ","L00006923","State-licensed wholesale dealer - Sep 13 push"
"Pancho Motors, LLC.","Wholesale Motor Vehicle Dealer","","Pueblo","CO","46601","State-licensed wholesale dealer - Sep 13 push"
"PARIS AUTO SALES","Wholesale Motor Vehicle Dealer","(405) 408-9000","OKLAHOMA CITY","OK","10550","State-licensed wholesale dealer - Sep 13 push"
"Park Avenue Auto Sales","Motor Vehicle Dealer (general)","","Cranston","RI","385","State-licensed dealer - Sep 13 push"
"Partners Auto Auction RI","Motor Vehicle Dealer (general)","","Foster","RI","801","State-licensed dealer - Sep 13 push"
"Passport Automotive Group","Motor Vehicle Dealer (general)","","Cranston","RI","485","State-licensed dealer - Sep 13 push"
"PAT OLIVER AUTOS, INC.","Wholesale Motor Vehicle Dealer","(405) 755-4222","OKLAHOMA CITY","OK","10711","State-licensed wholesale dealer - Sep 13 push"
"Pat?s Auto Sales Auto Body, Inc.","Motor Vehicle Dealer (general)","","Johnston","RI","630","State-licensed dealer - Sep 13 push"
"Patriot Autocenter, LLC","Motor Vehicle Dealer (general)","","Johnston","RI","600","State-licensed dealer - Sep 13 push"
"Paul Masse Buick-GMC South, Inc.","Motor Vehicle Dealer (general)","","South Kingstown","RI","280","State-licensed dealer - Sep 13 push"
"Paul Masse Chevrolet South, Inc.","Motor Vehicle Dealer (general)","","Wakefield","RI","117","State-licensed dealer - Sep 13 push"
"Paul Masse Chevrolet, Inc.","Motor Vehicle Dealer (general)","","East Providence","RI","188","State-licensed dealer - Sep 13 push"
"Pavilion Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Cranston","RI","741","State-licensed dealer - Sep 13 push"
"PCM Services, Inc","Wholesale Motor Vehicle Dealer","7147437000","Quartzsite","AZ","L10000455","State-licensed wholesale dealer - Sep 13 push"
"Peddle, LLC.","Wholesale Motor Vehicle Dealer","","Lakewood","CO","45711","State-licensed wholesale dealer - Sep 13 push"
"PELICAN AUTOMOTIVE LLC","Wholesale Motor Vehicle Dealer","8327909518","PHOENIX","AZ","L10003162","State-licensed wholesale dealer - Sep 13 push"
"Pellucid Motors LLC","Wholesale Motor Vehicle Dealer","2404237764","Phoenix","AZ","L10002160","State-licensed wholesale dealer - Sep 13 push"
"PENA MOTORS LLC","Wholesale Motor Vehicle Dealer","(786)836-2594","OPA LOCKA","FL","1150651-1","State-licensed wholesale dealer - Sep 13 push"
